location_slug,location_name,target_date,adm4,bmkg_point_name,area_level,is_proxy_bmkg,latitude,longitude,timezone,location_note,jam,sources_used,weight_total,coverage_status,source_list,dominant_category,confidence_score,confidence_label,temp_mean,temp_error,rh_mean,rh_error,rain_mean,rain_error,heat_index_mean,heat_index_error,%cerah,%cerah_berawan,%berawan,%hujan_ringan,%hujan_sedang,%hujan_lebat
dago,"Dago, Bandung",2026-05-01,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",10:00,9,9.13,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Hujan Ringan,85.1,Tinggi,26.13,+/-0.56,73.44,+/-4.56,0.15,+/-0.25,26.72,+/-1.42,13.1,11.0,29.4,46.5,0.0,0.0
dago,"Dago, Bandung",2026-05-01,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",13:00,9,9.13,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Hujan Ringan,87.1,Tinggi,25.4,+/-1.91,79.56,+/-4.75,1.72,+/-1.28,25.15,+/-1.88,0.0,0.0,6.9,60.2,9.3,23.5
dago,"Dago, Bandung",2026-05-01,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",16:00,9,9.13,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Hujan Ringan,82.5,Tinggi,24.05,+/-1.6,87.64,+/-4.68,2.18,+/-2.36,23.57,+/-1.07,0.0,0.0,21.7,44.4,22.5,11.5
dago,"Dago, Bandung",2026-05-01,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",19:00,9,9.13,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Berawan,84.5,Tinggi,23.0,+/-1.74,92.18,+/-2.12,0.02,+/-0.04,23.0,+/-1.74,0.0,11.0,45.2,31.8,12.0,0.0
dago,"Dago, Bandung",2026-05-01,32.73.02.1004,Dago,kelurahan,no,-6.889,107.61,Asia/Jakarta,"BMKG point: Dago, Coblong, Kota Bandung",22:00,9,9.13,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Berawan,89.6,Tinggi,22.24,+/-1.84,94.07,+/-2.37,0.43,+/-0.88,22.24,+/-1.84,0.0,10.4,68.2,9.3,12.0,0.0
jatinangor,"Jatinangor, Sumedang",2026-05-01,32.11.15.2002,Hegarmanah,kecamatan,yes,-6.938,107.7556,Asia/Jakarta,"BMKG representative point: Hegarmanah, Kecamatan Jatinangor",10:00,9,9.13,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Hujan Ringan,84.0,Tinggi,27.05,+/-0.61,71.51,+/-4.52,0.02,+/-0.04,28.54,+/-1.45,13.1,26.3,18.9,41.6,0.0,0.0
jatinangor,"Jatinangor, Sumedang",2026-05-01,32.11.15.2002,Hegarmanah,kecamatan,yes,-6.938,107.7556,Asia/Jakarta,"BMKG representative point: Hegarmanah, Kecamatan Jatinangor",13:00,9,9.13,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Hujan Ringan,91.0,Tinggi,25.25,+/-1.4,80.14,+/-5.24,1.07,+/-0.74,24.73,+/-0.62,0.0,0.0,6.9,73.4,9.3,10.4
jatinangor,"Jatinangor, Sumedang",2026-05-01,32.11.15.2002,Hegarmanah,kecamatan,yes,-6.938,107.7556,Asia/Jakarta,"BMKG representative point: Hegarmanah, Kecamatan Jatinangor",16:00,9,9.13,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Hujan Ringan,86.1,Tinggi,24.61,+/-1.77,86.84,+/-5.59,0.86,+/-0.75,24.12,+/-1.33,0.0,0.0,21.7,54.8,12.0,11.5
jatinangor,"Jatinangor, Sumedang",2026-05-01,32.11.15.2002,Hegarmanah,kecamatan,yes,-6.938,107.7556,Asia/Jakarta,"BMKG representative point: Hegarmanah, Kecamatan Jatinangor",19:00,9,9.13,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Hujan Ringan,87.4,Tinggi,22.47,+/-1.26,94.78,+/-3.08,0.27,+/-0.31,22.47,+/-1.26,0.0,11.0,32.1,57.0,0.0,0.0
jatinangor,"Jatinangor, Sumedang",2026-05-01,32.11.15.2002,Hegarmanah,kecamatan,yes,-6.938,107.7556,Asia/Jakarta,"BMKG representative point: Hegarmanah, Kecamatan Jatinangor",22:00,9,9.13,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Berawan,90.0,Tinggi,22.34,+/-1.99,95.06,+/-3.67,0.06,+/-0.13,22.34,+/-1.99,0.0,10.4,68.2,21.4,0.0,0.0
arjawinangun,"Arjawinangun, Cirebon",2026-05-01,32.09.24.2004,Arjawinangun,kecamatan,no,-6.6453,108.4103,Asia/Jakarta,"BMKG point: Arjawinangun, Kecamatan Arjawinangun",10:00,9,9.13,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Berawan,85.8,Tinggi,30.17,+/-0.7,71.99,+/-5.93,0.25,+/-0.54,35.91,+/-1.06,0.0,11.0,50.7,27.9,0.0,10.4
arjawinangun,"Arjawinangun, Cirebon",2026-05-01,32.09.24.2004,Arjawinangun,kecamatan,no,-6.6453,108.4103,Asia/Jakarta,"BMKG point: Arjawinangun, Kecamatan Arjawinangun",13:00,9,9.13,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Hujan Ringan,85.2,Tinggi,30.6,+/-1.01,70.79,+/-4.48,0.62,+/-0.71,36.75,+/-2.11,0.0,0.0,29.4,49.3,11.0,10.4
arjawinangun,"Arjawinangun, Cirebon",2026-05-01,32.09.24.2004,Arjawinangun,kecamatan,no,-6.6453,108.4103,Asia/Jakarta,"BMKG point: Arjawinangun, Kecamatan Arjawinangun",16:00,9,9.13,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Hujan Ringan,86.9,Tinggi,28.32,+/-1.28,82.82,+/-3.77,0.58,+/-0.6,33.14,+/-2.94,0.0,0.0,21.7,55.9,12.0,10.4
arjawinangun,"Arjawinangun, Cirebon",2026-05-01,32.09.24.2004,Arjawinangun,kecamatan,no,-6.6453,108.4103,Asia/Jakarta,"BMKG point: Arjawinangun, Kecamatan Arjawinangun",19:00,9,9.13,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Berawan,87.5,Tinggi,26.67,+/-1.19,89.28,+/-5.25,0.14,+/-0.3,29.02,+/-3.72,0.0,11.0,57.8,20.8,0.0,10.4
arjawinangun,"Arjawinangun, Cirebon",2026-05-01,32.09.24.2004,Arjawinangun,kecamatan,no,-6.6453,108.4103,Asia/Jakarta,"BMKG point: Arjawinangun, Kecamatan Arjawinangun",22:00,9,9.13,cukup,"BMKG,CMA,ECMWF,GFS,ICON,KMA,METEOFRANCE,METNO,UKMO",Berawan,90.1,Tinggi,26.07,+/-1.02,90.88,+/-3.39,0.04,+/-0.1,26.79,+/-2.46,0.0,11.0,66.6,12.0,0.0,10.4
